t,ABS_RX,ABS_RY,ABS_RZ,ABS_X,ABS_Y,ABS_Z
1654431180.6398072,145,255,0,124,126,0
1654431180.675883,145,255,0,124,126,0
1654431180.7118356,145,255,0,124,126,0
1654431180.7478263,146,255,0,124,126,0
1654431180.7838125,146,255,0,124,126,0
1654431180.819824,145,255,0,125,127,0
1654431180.8558085,145,255,0,125,126,0
1654431180.8958266,145,255,0,125,126,0
1654431180.9318554,145,255,0,125,126,0
1654431180.9677992,144,255,0,125,126,0
1654431181.0037901,146,255,0,124,126,0
1654431181.0398197,145,255,0,124,126,0
1654431181.0878417,145,255,0,124,126,0
1654431181.1238387,145,255,0,125,126,0
1654431181.159844,145,255,0,125,126,0
1654431181.1959133,146,255,0,124,126,0
1654431181.2399127,145,255,0,125,126,0
1654431181.2758727,145,255,0,125,126,0
1654431181.3158467,145,255,0,125,126,0
1654431181.3517914,145,255,0,124,127,0
1654431181.3878148,144,255,0,125,126,0
1654431181.423965,144,255,0,125,126,0
1654431181.459889,145,244,0,124,126,0
1654431181.4957986,146,233,0,125,126,0
1654431181.5318024,145,222,0,124,127,0
1654431181.5678117,146,221,0,125,126,0
1654431181.603804,145,219,0,125,126,0
1654431181.6398711,145,211,0,124,126,0
1654431181.6758537,145,202,0,124,126,0
1654431181.7119102,145,191,0,125,126,0
1654431181.7478774,146,181,0,124,126,0
1654431181.7838209,144,166,0,125,126,0
1654431181.8198268,145,146,0,124,126,0
1654431181.8558664,140,138,0,125,126,0
1654431181.891825,138,134,0,125,126,0
1654431181.927806,137,130,0,124,126,0
1654431181.963869,138,129,0,124,126,0
1654431181.9998963,135,129,0,124,126,0
1654431182.0358403,134,128,0,125,126,0
1654431182.0719495,132,128,0,124,126,0
1654431182.1078384,131,129,0,125,126,0
1654431182.1438715,130,128,0,124,126,0
1654431182.1798894,129,127,0,124,126,0
1654431182.216007,128,125,0,125,127,0
1654431182.2519112,126,125,0,125,126,0
1654431182.2878895,126,125,0,124,126,0
1654431182.3238678,128,125,0,124,126,0
1654431182.3599558,127,125,0,124,126,0
1654431182.395952,127,125,0,124,126,0
1654431182.4319656,127,125,0,124,126,0
1654431182.468014,127,125,0,125,126,0
1654431182.5039897,126,126,0,124,126,0
1654431182.5399632,126,125,0,125,126,0
1654431182.5759768,126,125,0,124,127,0
1654431182.6120024,127,125,0,125,126,0
1654431182.6479776,125,125,0,125,126,0
1654431182.6839879,125,126,0,124,126,0
1654431182.720036,126,126,0,124,126,0
1654431182.7560515,127,125,0,124,127,0
1654431182.7920458,126,125,0,124,126,0
1654431182.8279922,127,125,0,125,126,0
1654431182.8681145,126,125,0,124,126,0
1654431182.9040627,126,126,0,125,126,0
1654431182.9440596,126,126,0,124,126,0
1654431182.9801402,126,125,0,124,126,0
1654431183.0160437,126,125,0,125,126,0
1654431183.0520663,126,125,0,124,126,0
1654431183.0880704,126,125,0,125,126,0
1654431183.1241813,127,125,0,125,126,0
1654431183.1600535,126,125,0,125,126,0
1654431183.196042,127,125,0,125,126,0
1654431183.2320883,126,125,0,124,126,0
1654431183.2680693,126,125,0,125,126,0
1654431183.3040476,126,125,0,125,126,0
1654431183.3400383,128,126,0,124,126,0
1654431183.3761642,127,125,0,124,126,0
1654431183.4121125,126,125,0,124,126,0
1654431183.4482117,126,125,0,124,126,0
1654431183.4841826,126,125,0,125,126,0
1654431183.5201144,127,126,0,125,126,0
1654431183.55612,126,126,0,124,126,0
1654431183.5921369,127,125,0,124,128,0
1654431183.6281228,126,125,0,124,128,0
1654431183.6641476,127,125,0,125,128,0
1654431183.70016,125,125,0,125,128,0
1654431183.7362125,126,126,0,126,128,0
1654431183.7721233,127,126,0,132,128,0
1654431183.808157,126,125,0,133,126,0
1654431183.844146,126,125,0,131,126,0
1654431183.8801317,125,125,0,128,126,0
1654431183.9161634,126,126,0,127,126,0
1654431183.9521143,126,126,0,132,126,0
1654431183.988211,127,125,0,133,126,0
1654431184.0241168,127,125,0,132,127,0
1654431184.0600777,127,125,0,127,127,0
1654431184.0961514,126,125,0,127,126,0
1654431184.1320922,126,125,0,127,126,0
1654431184.1680992,127,126,0,134,127,0
1654431184.2042365,128,125,0,132,127,0
1654431184.240313,127,125,0,129,127,0
1654431184.2762823,126,126,0,127,127,0
1654431184.3122232,126,125,0,127,127,0
1654431184.3483174,127,125,0,133,127,0
1654431184.3842762,128,125,0,133,127,0
1654431184.4202223,126,125,0,127,127,0
1654431184.4563599,128,125,0,127,127,0
1654431184.4922848,126,125,0,133,127,0
1654431184.528336,126,125,0,133,127,0
1654431184.5643399,127,126,0,129,127,0
1654431184.6002643,126,125,0,126,127,0
1654431184.6363246,127,125,0,127,128,0
1654431184.6723647,127,125,0,134,127,0
1654431184.7082548,127,125,0,132,127,0
1654431184.7443,126,125,0,129,127,0
1654431184.7803218,125,125,0,128,127,0
1654431184.8162992,127,125,0,127,128,0
1654431184.8522897,127,126,0,133,127,0
1654431184.888236,127,125,0,132,128,0
1654431184.9243236,127,125,0,129,127,0
1654431184.9603212,127,125,0,126,127,0
1654431185.000326,127,125,0,128,128,0
1654431185.0362644,127,125,0,127,128,0
1654431185.0722885,127,125,0,126,128,0
1654431185.1082718,126,125,0,125,128,0
1654431185.1443267,127,126,9,132,127,0
1654431185.1803267,126,125,27,129,127,0
1654431185.2163038,127,125,37,126,128,0
1654431185.2523627,127,125,59,126,127,0
1654431185.28833,127,125,71,133,128,0
1654431185.3244212,126,125,80,133,128,0
1654431185.3603241,126,125,88,131,127,0
1654431185.3961961,126,125,100,126,128,0
1654431185.4324105,127,125,104,127,128,0
1654431185.4683547,127,125,106,132,128,0
1654431185.5044155,127,125,106,132,128,0
1654431185.5404394,127,125,107,133,127,0
1654431185.5763626,126,125,108,131,128,0
1654431185.6123803,127,126,109,132,127,0
1654431185.6523705,127,125,111,128,128,0
1654431185.6883774,127,125,112,129,128,0
1654431185.7244115,127,125,112,132,128,0
1654431185.7604427,126,126,112,132,127,0
1654431185.796388,127,126,112,132,127,0
1654431185.8324194,126,126,114,130,128,0
1654431185.8684235,127,125,113,129,128,0
1654431185.9044023,127,125,114,132,128,0
1654431185.9404948,126,126,113,132,128,0
1654431185.9764364,126,126,113,133,127,0
1654431186.012456,127,126,113,131,127,0
1654431186.0484047,127,126,114,132,128,0
1654431186.0844376,127,125,114,132,128,0
1654431186.1204138,128,125,114,132,128,0
1654431186.1564102,126,125,113,132,127,0
1654431186.1924355,126,126,114,132,127,0
1654431186.2284534,127,126,114,129,127,0
1654431186.2687135,127,125,114,131,128,0
1654431186.304529,126,125,114,129,128,0
1654431186.3405242,127,125,113,132,128,0
1654431186.376478,126,125,114,132,128,0
1654431186.4124224,126,125,113,132,128,0
1654431186.4484572,127,126,114,131,128,0
1654431186.484332,128,125,113,132,128,0
1654431186.520534,127,125,113,133,128,0
1654431186.556491,127,125,112,133,128,0
1654431186.5924666,126,126,112,132,127,0
1654431186.6285102,126,125,112,133,128,0
1654431186.6644886,128,125,112,129,128,0
1654431186.704481,127,125,112,132,127,0
1654431186.7405593,127,125,112,132,128,0
1654431186.7765467,126,125,112,132,128,0
1654431186.8123982,126,125,112,132,127,0
1654431186.8485641,126,126,112,132,127,0
1654431186.884465,126,126,112,132,127,0
1654431186.9205709,127,125,112,132,128,0
1654431186.9566112,127,125,112,132,127,0
1654431186.9925368,126,125,111,132,128,0
1654431187.0286334,126,126,112,133,127,0
1654431187.064602,127,126,112,129,128,0
1654431187.100526,127,125,112,132,127,0
1654431187.1365242,127,125,112,132,128,0
1654431187.1725225,127,125,112,132,128,0
1654431187.2085235,126,125,111,133,127,0
1654431187.2445445,126,125,112,130,128,0
1654431187.280623,126,126,112,132,127,0
1654431187.3165567,126,125,112,132,127,0
1654431187.3524764,126,125,111,132,128,0
1654431187.3885949,126,125,112,133,128,0
1654431187.4246125,126,125,111,132,128,0
1654431187.460533,126,125,112,132,127,0
1654431187.4966166,127,126,112,132,128,0
1654431187.5326467,128,125,112,132,128,0
1654431187.5684915,127,125,111,133,128,0
1654431187.604557,126,125,111,132,128,0
1654431187.6405666,126,126,112,132,128,0
1654431187.6765766,126,126,112,132,128,0
1654431187.712568,128,126,112,132,128,0
1654431187.7485626,127,125,112,133,128,0
1654431187.7845764,126,125,111,132,128,0
1654431187.820637,126,125,112,130,128,0
1654431187.8565483,126,126,112,133,127,0
1654431187.8925414,126,126,112,132,128,0
1654431187.9285905,127,126,112,132,128,0
1654431187.964521,127,125,112,133,128,0
1654431188.0005262,126,125,111,131,128,0
1654431188.036623,126,125,112,133,127,0
1654431188.0725462,127,126,112,132,127,0
1654431188.1085396,126,125,112,132,127,0
1654431188.1445389,127,125,112,133,128,0
1654431188.180585,126,125,113,132,128,0
1654431188.2165473,127,125,114,130,128,0
1654431188.252692,126,126,115,132,128,0
1654431188.2886453,126,126,117,132,127,0
1654431188.3246348,127,125,122,133,128,0
1654431188.3607078,127,125,128,132,128,0
1654431188.3966372,126,125,129,129,128,0
1654431188.4326818,127,125,131,133,128,0
1654431188.468705,126,125,132,132,127,0
1654431188.504727,127,125,132,132,127,0
1654431188.5407503,127,125,133,133,128,0
1654431188.576737,127,125,133,131,128,0
1654431188.6127229,127,125,132,133,128,0
1654431188.6485796,126,125,132,132,127,0
1654431188.6847286,126,125,132,132,127,0
1654431188.720728,127,125,132,132,128,0
1654431188.756841,128,125,132,132,128,0
1654431188.79277,126,125,132,129,128,0
1654431188.8287315,126,125,132,132,128,0
1654431188.8687513,126,125,132,133,127,0
1654431188.9047441,126,126,131,132,128,0
1654431188.9407227,128,125,129,133,128,0
1654431188.976604,126,125,130,133,128,0
1654431189.0127385,127,125,129,132,128,0
1654431189.0488045,126,126,129,133,128,0
1654431189.0847526,126,126,129,132,127,0
1654431189.120735,127,126,129,132,128,0
1654431189.1567001,126,125,129,133,128,0
1654431189.1926827,126,125,130,132,128,0
1654431189.228738,126,125,130,133,128,0
1654431189.264791,127,126,131,133,127,0
1654431189.3007429,127,126,132,132,128,0
1654431189.3368468,126,125,134,132,128,0
1654431189.3727767,127,125,135,132,128,0
1654431189.4087577,127,125,135,130,128,0
1654431189.444892,126,125,135,133,128,0
1654431189.4807303,127,126,135,132,127,0
1654431189.516695,126,126,135,132,127,0
1654431189.5528677,126,125,135,133,128,0
1654431189.5888376,127,125,136,131,128,0
1654431189.624837,126,125,136,133,128,0
1654431189.6608398,126,126,135,132,127,0
1654431189.6968727,126,126,135,132,127,0
1654431189.732841,127,125,136,131,127,0
1654431189.7728906,127,126,136,132,128,0
1654431189.8089135,128,125,136,129,128,0
1654431189.844782,126,125,136,132,128,0
1654431189.8807855,126,125,136,132,128,0
1654431189.9167686,126,126,135,132,128,0
1654431189.9527626,127,126,136,133,127,0
1654431189.9887319,126,125,136,131,128,0
1654431190.0247362,126,125,135,133,127,0
1654431190.0608473,126,125,136,133,128,0
1654431190.0967722,126,125,136,132,127,0
1654431190.1327887,127,126,137,132,127,0
1654431190.1687806,126,126,136,132,127,0
1654431190.2088408,126,125,137,132,128,0
1654431190.2449777,126,125,137,131,127,0
1654431190.280811,126,125,137,133,127,0
1654431190.3168683,127,126,136,133,127,0
1654431190.3528519,128,126,137,133,128,0
1654431190.3888364,126,126,137,132,127,0
1654431190.4248192,127,125,137,132,128,0
1654431190.4608583,127,125,137,133,128,0
1654431190.4968438,127,125,137,133,127,0
1654431190.5328593,127,126,137,132,127,0
1654431190.5689042,127,126,137,133,127,0
1654431190.6048386,127,125,138,133,128,0
1654431190.6408446,127,125,137,132,128,0
1654431190.6768396,126,125,138,133,128,0
1654431190.7128594,126,126,137,133,128,0
1654431190.749049,127,126,138,132,128,0
1654431190.784894,127,126,138,132,127,0
1654431190.8209488,127,125,138,132,128,0
1654431190.8568928,126,125,138,133,128,0
1654431190.8969216,126,125,138,130,128,0
1654431190.932949,126,125,138,133,127,0
1654431190.9689302,126,125,138,132,127,0
1654431191.0050287,127,126,139,132,128,0
1654431191.0411289,126,125,138,132,127,0
1654431191.077126,127,125,138,131,128,0
1654431191.1130342,126,125,138,133,128,0
1654431191.1490672,127,126,139,132,127,0
1654431191.1850624,127,126,139,132,127,0
1654431191.2210307,128,126,139,132,128,0
1654431191.2571836,127,125,140,132,128,0
1654431191.2931128,126,125,139,133,128,0
1654431191.3291283,126,125,139,132,128,0
1654431191.3650794,126,125,139,132,127,0
1654431191.4010913,126,126,140,132,127,0
1654431191.4372165,127,125,140,132,128,0
1654431191.473125,127,125,140,130,128,0
1654431191.5091317,126,125,140,132,128,0
1654431191.5450752,126,126,140,132,128,0
1654431191.581146,125,126,140,132,127,0
1654431191.6171722,127,125,141,132,128,0
1654431191.6572416,127,125,141,132,127,0
1654431191.693113,127,125,141,132,128,0
1654431191.7291465,126,125,142,133,128,0
1654431191.7652342,126,126,141,132,128,0
1654431191.8010526,127,126,141,132,128,0
1654431191.8372307,127,125,141,132,127,0
1654431191.8732033,127,125,141,132,127,0
1654431191.909141,127,125,141,130,128,0
1654431191.9450793,127,125,141,132,127,0
1654431191.9811568,127,126,141,132,128,0
1654431192.0171723,127,126,141,132,127,0
1654431192.0570571,127,125,141,132,127,0
1654431192.0932424,126,125,141,132,128,0
1654431192.1291625,126,125,142,132,128,0
1654431192.1652517,127,125,143,129,128,0
1654431192.2012184,126,125,143,132,127,0
1654431192.2371352,126,126,145,132,128,0
1654431192.27324,127,125,144,132,128,0
1654431192.309178,126,125,145,132,128,0
1654431192.3533015,126,125,145,132,128,0
1654431192.3892107,127,125,145,132,128,0
1654431192.4251428,126,125,145,132,128,0
1654431192.4612606,127,125,145,132,127,0
1654431192.497254,127,125,146,133,128,0
1654431192.5331848,127,125,145,132,128,0
1654431192.5732217,127,125,146,132,128,0
1654431192.6093276,127,125,146,132,127,0
1654431192.6451619,126,126,145,132,127,0
1654431192.6812572,127,126,146,132,127,0
1654431192.717255,126,125,145,132,128,0
1654431192.753155,126,126,146,132,127,0
1654431192.789161,127,126,145,132,128,0
1654431192.8251255,127,126,146,132,127,0
1654431192.8611865,126,125,146,131,128,0
1654431192.901167,126,126,146,132,128,0
1654431192.9371514,127,125,146,132,127,0
1654431192.9731672,127,125,147,132,128,0
1654431193.0131426,127,125,146,132,127,0
1654431193.0491514,127,125,147,132,128,0
1654431193.0851908,127,125,146,132,128,0
1654431193.121245,127,125,148,132,128,0
1654431193.1571784,126,125,149,132,128,0
1654431193.1931627,127,125,151,129,128,0
1654431193.2291596,126,125,149,132,127,0
1654431193.2652247,127,126,150,132,127,0
1654431193.30117,127,126,150,132,128,0
1654431193.3372157,126,125,150,129,128,0
1654431193.3732417,126,126,151,132,127,0
1654431193.409184,126,126,151,132,127,0
1654431193.4453027,127,125,157,132,128,0
1654431193.4812524,127,125,163,132,128,0
1654431193.517214,126,125,168,131,128,0
1654431193.5532372,126,125,174,132,127,0
1654431193.5892143,127,125,193,131,127,0
1654431193.625307,126,125,223,132,128,0
1654431193.6612222,126,125,245,132,128,0
1654431193.697262,127,125,255,132,128,0
1654431193.737511,126,126,255,132,127,0
1654431193.7733746,126,125,255,131,128,0
1654431193.809371,127,126,255,132,127,0
1654431193.8453465,126,125,255,132,128,0
1654431193.881486,127,125,255,132,128,0
1654431193.9174328,126,125,255,132,128,0
1654431193.957332,127,126,255,132,128,0
1654431193.9934154,126,125,255,132,127,0
1654431194.0294173,127,126,255,131,128,0
1654431194.069352,126,126,255,132,128,0
1654431194.1054661,126,125,255,129,127,0
1654431194.141476,127,125,255,132,128,0
1654431194.1854415,128,125,255,133,128,0
1654431194.221534,127,125,255,132,128,0
1654431194.2575107,126,125,255,133,128,0
1654431194.2934241,126,126,255,132,128,0
1654431194.3294556,127,126,255,132,127,0
1654431194.3654397,128,125,255,133,128,0
1654431194.4014256,128,125,255,132,128,0
1654431194.4374096,126,125,255,133,128,0
1654431194.4733982,127,126,255,133,128,0
1654431194.5094109,127,126,255,132,128,0
1654431194.5453646,128,125,255,133,128,0
1654431194.5813742,126,125,255,133,128,0
1654431194.6173975,126,125,255,129,128,0
1654431194.6534333,128,125,255,133,128,0
1654431194.6893983,126,126,255,132,127,0
1654431194.7253947,128,126,255,132,127,0
1654431194.7614179,126,125,255,133,127,0
1654431194.7973776,126,125,255,129,128,0
1654431194.8373833,127,125,255,132,128,0
1654431194.8735342,127,125,255,129,128,0
1654431194.9096165,127,126,255,132,128,0
1654431194.945524,127,126,255,132,128,0
1654431194.9815176,127,125,255,133,128,0
1654431195.0175235,127,125,255,132,128,0
1654431195.0535376,126,125,255,129,128,0
1654431195.0895898,126,126,248,129,128,0
1654431195.125557,126,126,243,132,128,0
1654431195.1615906,127,126,240,132,128,0
1654431195.1975265,127,125,236,132,128,0
1654431195.2335436,126,125,225,131,128,0
1654431195.269639,127,125,222,129,128,0
1654431195.3055742,126,125,224,132,128,0
1654431195.3415368,127,126,225,132,128,0
1654431195.3774443,127,125,224,132,128,0
1654431195.4134698,126,125,209,132,128,0
1654431195.4496348,126,125,193,129,128,0
1654431195.4854674,126,125,191,132,128,0
1654431195.5214863,126,126,189,132,128,0
1654431195.5574608,127,125,185,132,128,0
1654431195.5935173,126,125,182,132,128,0
1654431195.629559,126,125,164,129,128,0
1654431195.665577,127,125,107,132,128,0
1654431195.7015972,126,125,44,132,128,0
1654431195.737516,127,126,0,132,127,0
1654431195.7735612,126,125,0,132,128,0
1654431195.809543,126,125,0,131,128,0
1654431195.8455207,126,125,0,129,128,0
1654431195.8816683,127,126,0,133,128,0
1654431195.9175687,126,126,0,132,127,0
1654431195.9535408,128,125,0,132,128,0
1654431195.9895144,127,125,0,132,128,0
1654431196.0255704,126,125,0,129,128,0
1654431196.0655375,126,125,0,129,128,0
1654431196.1016273,126,126,0,133,128,0
1654431196.1376119,127,125,0,133,128,0
1654431196.1736903,126,126,0,133,128,0
1654431196.2096164,126,125,0,133,128,0
1654431196.245646,126,126,0,131,127,0
1654431196.2855816,127,125,0,133,128,0
1654431196.3217683,127,125,0,130,128,0
1654431196.357663,126,126,0,133,128,0
1654431196.3975744,126,125,0,133,128,0
1654431196.4336886,127,126,0,132,128,22
1654431196.4696221,127,125,0,133,128,44
1654431196.5056267,126,125,0,133,128,57
1654431196.5416574,127,125,0,133,128,66
1654431196.5775268,126,125,0,133,128,69
1654431196.6175466,127,126,0,132,128,70
1654431196.6536849,127,126,0,133,128,72
1654431196.6897955,126,126,0,133,128,74
1654431196.7296946,127,125,0,133,128,77
1654431196.7657304,126,125,0,133,128,76
1654431196.801646,126,125,0,133,128,76
1654431196.8377392,127,126,0,133,128,77
1654431196.873769,126,126,0,133,128,76
1654431196.9097426,127,126,0,133,128,75
1654431196.9457822,127,125,0,133,128,74
1654431196.9817245,126,125,0,133,128,71
1654431197.0177338,125,125,0,131,128,72
1654431197.0537317,126,126,0,133,128,71
1654431197.0897622,127,126,0,133,128,72
1654431197.1337261,127,125,0,132,128,72
1654431197.1737623,128,125,0,133,128,72
1654431197.2098465,127,125,0,132,128,74
1654431197.2458644,128,125,0,133,128,72
1654431197.281809,126,126,0,133,128,72
1654431197.3177612,126,126,0,133,128,72
1654431197.3538198,126,125,0,133,128,72
1654431197.3897893,126,125,0,132,128,72
1654431197.4258168,126,125,0,130,128,72
1654431197.4619,126,125,0,133,128,72
1654431197.4978075,127,125,0,132,128,72
1654431197.5338135,126,126,0,133,128,72
1654431197.573738,127,125,0,132,128,72
1654431197.6097302,127,125,0,132,128,72
1654431197.653803,127,125,0,132,128,72
1654431197.6897652,127,125,0,133,128,72
1654431197.7258203,127,125,0,133,128,76
1654431197.7618048,126,126,0,133,128,81
1654431197.7977402,126,125,0,129,128,86
1654431197.83377,127,125,0,133,128,88
1654431197.8698103,128,125,0,133,128,95
1654431197.9057732,126,125,0,133,128,103
1654431197.9417698,127,125,0,133,128,107
1654431197.9778514,126,125,0,132,128,118
1654431198.0138123,127,125,0,132,128,127
1654431198.049885,128,125,0,132,128,130
1654431198.0900412,126,125,0,132,128,132
1654431198.125868,126,125,0,133,128,148
1654431198.161824,126,125,0,133,128,171
1654431198.197962,126,126,0,133,128,185
1654431198.2339964,127,126,0,133,128,206
1654431198.269947,127,125,0,133,128,237
1654431198.3058722,127,125,0,134,128,255
1654431198.3418589,127,125,0,133,128,255
1654431198.3777893,126,126,0,132,128,255
1654431198.4138145,126,126,0,126,127,255
1654431198.4497821,128,126,0,126,128,255
1654431198.4858606,127,125,0,132,128,255
1654431198.5218008,126,125,0,126,127,255
1654431198.5578299,126,125,0,127,128,255
1654431198.5939534,126,126,0,127,127,255
1654431198.6298344,127,125,0,134,128,255
1654431198.6659343,127,125,0,133,128,255
1654431198.7019408,127,125,0,130,128,255
1654431198.7380211,127,125,0,127,127,255
1654431198.7740123,126,126,0,127,127,255
1654431198.8099658,126,126,0,132,127,255
1654431198.8459184,127,126,0,132,127,255
1654431198.8818533,127,125,0,131,127,255
1654431198.9178314,127,125,0,128,128,255
1654431198.9538476,127,125,0,128,127,255
1654431198.9899304,126,125,0,132,127,255
1654431199.0258398,127,125,0,132,127,255
1654431199.0618675,127,125,0,132,128,255
1654431199.0978832,128,125,0,128,128,255
1654431199.133875,127,125,0,127,128,255
1654431199.1698933,128,125,0,133,127,255
1654431199.2058978,126,126,0,134,127,255
1654431199.2419918,127,126,0,133,127,255
1654431199.2784894,126,125,0,130,128,255
1654431199.3140981,127,125,0,128,128,255
1654431199.3499134,126,125,0,133,128,255
1654431199.3859472,126,125,0,134,127,255
1654431199.422041,127,126,0,133,127,255
1654431199.4579704,126,125,0,132,127,255
1654431199.4940248,127,125,0,128,128,255
1654431199.529997,126,125,0,134,127,255
1654431199.5659924,126,125,0,134,127,255
1654431199.6020336,126,126,0,133,127,255
1654431199.6380706,127,126,0,132,127,255
1654431199.6740582,126,125,0,129,128,255
1654431199.710017,128,125,0,128,128,255
1654431199.7500422,127,125,0,129,127,255
1654431199.7860725,126,125,0,133,128,255
1654431199.8220618,126,126,0,133,127,255
1654431199.85799,127,125,0,133,128,254
1654431199.894081,127,125,0,133,128,212
1654431199.9301054,127,125,0,129,128,154
1654431199.9661198,126,125,0,133,127,89
1654431200.0022604,127,126,0,133,127,14
1654431200.0382283,126,126,0,134,127,0
1654431200.0741694,126,125,0,133,128,0
1654431200.1101418,127,125,0,133,128,0
1654431200.146123,127,125,0,133,128,0
1654431200.1821752,127,125,0,134,128,0
1654431200.218099,126,125,0,134,127,0
1654431200.2542474,127,126,0,131,127,0
1654431200.290133,127,125,0,129,128,0
1654431200.326192,127,125,0,126,127,0
1654431200.3621483,126,125,0,126,128,0
1654431200.3981457,126,125,0,133,127,0
1654431200.4340832,126,126,0,131,127,0
1654431200.4701598,127,126,0,129,127,0
1654431200.506199,126,125,0,134,127,0
1654431200.5421314,127,125,0,135,128,0
1654431200.5781124,126,125,0,135,128,0
1654431200.6181188,126,127,0,136,128,0
1654431200.658112,126,128,0,134,127,0
1654431200.6940534,126,128,0,133,127,0
1654431200.7300925,127,128,0,133,127,0
1654431200.7661624,127,127,0,130,128,0
1654431200.8020856,127,128,0,127,127,0
1654431200.8380783,127,127,0,135,127,0
1654431200.8740795,127,127,0,135,128,0
1654431200.9101164,127,128,0,133,127,0
1654431200.9461637,127,127,0,131,127,0
1654431200.982174,127,127,0,127,128,0
1654431201.0182502,126,127,0,127,128,0
1654431201.0541708,127,128,0,131,127,0
1654431201.090217,127,128,0,131,128,0
1654431201.1261554,126,127,0,127,133,0
1654431201.1620932,126,128,0,131,132,0
1654431201.1980808,127,128,0,131,132,0
1654431201.2342103,126,128,0,131,132,0
1654431201.2702863,126,128,0,130,132,0
1654431201.306187,126,128,0,128,132,0
1654431201.3421783,127,128,0,130,133,0
1654431201.378207,127,128,0,129,132,0
1654431201.4142268,127,127,0,130,133,0
1654431201.4503744,127,127,0,130,133,0
1654431201.4862428,126,127,0,129,132,0
1654431201.5222049,127,128,0,127,132,0
1654431201.5582469,128,127,0,130,132,0
1654431201.5981963,126,127,0,128,132,0
1654431201.6342516,127,127,0,130,132,0
1654431201.6702397,127,128,0,130,132,0
1654431201.7062383,127,128,0,130,132,0
1654431201.7422462,126,128,0,127,132,0
1654431201.7783606,127,127,0,130,132,0
1654431201.8143861,127,127,0,130,132,0
1654431201.8503525,126,127,0,130,132,0
1654431201.8863106,126,128,0,130,132,0
1654431201.9223156,127,128,0,127,132,0
1654431201.9582515,127,128,0,130,131,0
1654431201.9942758,127,127,0,130,127,0
1654431202.0302923,127,127,0,130,127,0
1654431202.067095,126,127,0,130,127,0
1654431202.1027644,127,128,0,128,127,0
1654431202.1383476,126,128,0,128,128,0
1654431202.178233,127,127,0,128,132,0
1654431202.2143195,127,127,0,130,132,0
1654431202.2504008,126,127,0,130,133,0
1654431202.2864826,126,127,0,131,134,0
1654431202.3222501,126,128,0,131,134,0
1654431202.3583016,126,128,0,126,134,0
1654431202.3943164,127,128,0,130,134,0
1654431202.4302826,128,127,0,129,135,0
1654431202.4662812,126,127,0,124,135,0
1654431202.5023317,126,127,0,125,135,0
1654431202.538396,126,128,0,124,134,0
1654431202.5742633,126,128,0,122,134,0
1654431202.610372,128,127,0,120,135,0
1654431202.646353,127,127,0,116,135,0
1654431202.6823528,126,128,0,112,135,0
1654431202.7183652,126,128,0,112,136,0
1654431202.7543607,126,128,0,111,136,0
1654431202.7904599,127,128,0,112,137,0
1654431202.8304403,127,128,0,112,137,0
1654431202.8664336,127,127,0,112,137,0
1654431202.9024196,126,128,0,113,137,0
1654431202.9384465,126,128,0,113,137,0
1654431202.9744484,127,128,0,115,137,0
1654431203.0104082,127,127,0,118,137,0
1654431203.0464413,127,127,0,118,137,0
1654431203.0824423,127,127,0,119,137,0
1654431203.1184688,126,127,0,117,137,0
1654431203.1544552,126,128,0,115,137,0
1654431203.1904545,126,128,0,116,137,0
1654431203.2264223,127,128,0,117,137,0
1654431203.2627513,128,127,0,117,137,0
1654431203.2986164,128,127,0,118,137,0
1654431203.3345113,127,128,0,119,137,0
1654431203.370399,126,127,0,120,137,0
1654431203.410599,127,127,0,124,136,0
1654431203.450675,126,128,0,123,136,0
1654431203.4864516,127,128,0,123,136,0
1654431203.5224886,127,127,0,123,136,0
1654431203.5584524,127,127,0,123,136,0
1654431203.6024764,127,127,0,123,136,0
1654431203.6385148,126,127,0,123,136,0
1654431203.674568,127,128,0,123,136,0
1654431203.7105536,127,128,0,123,136,0
1654431203.750524,127,128,0,123,136,0
1654431203.7865717,127,127,0,120,136,0
1654431203.822569,126,127,0,120,136,0
1654431203.8585215,127,127,0,119,136,0
1654431203.8944907,127,128,0,112,136,0
1654431203.9305122,127,127,0,110,137,0
1654431203.9664946,127,127,0,108,137,0
1654431204.002546,128,127,0,109,137,0
1654431204.038567,126,128,0,108,137,0
1654431204.0744815,126,128,0,100,137,0
1654431204.1105397,127,128,0,100,137,0
1654431204.1465302,126,128,0,99,137,0
1654431204.1825595,128,127,0,99,137,0
1654431204.2186036,126,127,0,100,137,0
1654431204.2545688,127,127,0,97,137,0
1654431204.2905574,127,128,0,91,137,0
1654431204.3266299,127,128,0,87,137,0
1654431204.3625085,128,127,0,87,137,0
1654431204.4025743,127,127,0,87,137,0
1654431204.4504654,127,128,0,88,137,0
1654431204.4865472,126,128,0,89,138,0
1654431204.5265608,126,127,0,88,137,0
1654431204.5625331,127,127,0,88,137,0
1654431204.5985746,127,128,0,88,137,0
1654431204.634615,126,127,0,88,137,0
1654431204.6706123,127,128,0,88,137,0
1654431204.7065482,126,127,0,88,137,0
1654431204.7465434,127,127,0,88,137,0
1654431204.782659,127,128,0,88,137,0
1654431204.8226523,127,127,0,88,137,0
1654431204.858721,126,128,0,88,137,0
1654431204.8946724,126,128,0,88,137,0
1654431204.930729,127,127,0,88,137,0
1654431204.9786983,128,127,0,88,137,0
1654431205.0147252,127,128,0,88,137,0
